仓库编号	仓库名称	商品编码	商品名称	品牌名称	分类名称	商品属性	年份	季节	单价	颜色编号	颜色名称	规格编号	规格名称	版型名	实际库存	在购库存	在途库存	预订库存	已配库存	挂账库存	可配库存	配码库存	装箱库存	包装库存	实存金额
19HL1SM005	森马福建恒隆宁德万达店	12039001232100033	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	119.0000	1000	漂白	33	XL		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	714.00
19HL1SM005	森马福建恒隆宁德万达店	12039001232100036	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	119.0000	1000	漂白	36	XXL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	357.00
19HL1SM005	森马福建恒隆宁德万达店	12039001232100038	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	119.0000	1000	漂白	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	238.00
19HL1SM005	森马福建恒隆宁德万达店	12039001232801927	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	119.0000	8019	冰蓝	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	238.00
19HL1SM005	森马福建恒隆宁德万达店	12039001232801929	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	119.0000	8019	冰蓝	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	595.00
19HL1SM005	森马福建恒隆宁德万达店	12039001232801931	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	119.0000	8019	冰蓝	31	L		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	714.00
19HL1SM005	森马福建恒隆宁德万达店	12039001232801933	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	119.0000	8019	冰蓝	33	XL		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	476.00
19HL1SM005	森马福建恒隆宁德万达店	12039001232801936	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	119.0000	8019	冰蓝	36	XXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	238.00
19HL1SM005	森马福建恒隆宁德万达店	12039001232801938	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	119.0000	8019	冰蓝	38	XXXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	119.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269100027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	1000	漂白	27	S		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	495.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269100029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	1000	漂白	29	M		10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	990.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269100031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	1000	漂白	31	L		16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.0000	0.0000	0.0000	0.0000	1584.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269100033	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	1000	漂白	33	XL		11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	1089.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269100036	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	1000	漂白	36	XXL		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	495.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269100038	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	1000	漂白	38	XXXL		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	396.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269430427	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	4304	粉绿	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	198.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269430429	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	4304	粉绿	29	M		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	495.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269430431	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	4304	粉绿	31	L		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	495.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269430433	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	4304	粉绿	33	XL		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	495.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269430436	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	4304	粉绿	36	XXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	198.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269430438	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	4304	粉绿	38	XXXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	99.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269873127	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	8731	宝蓝	27	S		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	693.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269873129	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	8731	宝蓝	29	M		13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	0.0000	0.0000	0.0000	1287.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269873131	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	8731	宝蓝	31	L		21.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.0000	0.0000	0.0000	0.0000	2079.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269873133	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	8731	宝蓝	33	XL		15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	0.0000	0.0000	0.0000	1485.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269873136	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	8731	宝蓝	36	XXL		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	594.00
19HL1SM005	森马福建恒隆宁德万达店	12039001269873138	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	99.0000	8731	宝蓝	38	XXXL		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	396.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271100027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	27	S		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	445.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271100029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	29	M		13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	0.0000	0.0000	0.0000	1157.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271100031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	31	L		20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	1780.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271100033	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	33	XL		12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	1068.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271100036	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	36	XXL		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	445.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271100038	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	178.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271900027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	27	S		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	534.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271900029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	29	M		14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	14.0000	0.0000	0.0000	0.0000	1246.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271900031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	31	L		18.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0000	0.0000	0.0000	0.0000	1602.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271900033	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	33	XL		12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	1068.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271900036	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	36	XXL		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	534.00
19HL1SM005	森马福建恒隆宁德万达店	12039001271900038	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	178.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279041925	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0419	白黑色调	25	XS		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	139.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279041927	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0419	白黑色调	27	S		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	834.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279041929	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0419	白黑色调	29	M		13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	13.0000	0.0000	0.0000	0.0000	1807.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279041931	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0419	白黑色调	31	L		19.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.0000	0.0000	0.0000	0.0000	2641.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279041933	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0419	白黑色调	33	XL		12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	1668.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279041936	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0419	白黑色调	36	XXL		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	834.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279041938	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0419	白黑色调	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	278.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279044825	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0448	绿蓝色调	25	XS		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	139.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279044827	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0448	绿蓝色调	27	S		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	695.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279044829	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0448	绿蓝色调	29	M		10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	1390.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279044831	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0448	绿蓝色调	31	L		16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.0000	0.0000	0.0000	0.0000	2224.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279044833	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0448	绿蓝色调	33	XL		11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	1529.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279044836	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0448	绿蓝色调	36	XXL		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	695.00
19HL1SM005	森马福建恒隆宁德万达店	12039001279044838	男款POLO领短袖T恤	森马	短袖T恤	商品	2019	S3	139.0000	0448	绿蓝色调	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	278.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282100027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	27	S		9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	801.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282100029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	29	M		18.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.0000	0.0000	0.0000	0.0000	1602.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282100031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	31	L		28.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.0000	0.0000	0.0000	0.0000	2492.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282100033	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	33	XL		15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	0.0000	0.0000	0.0000	1335.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282100036	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	36	XXL		8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	712.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282100038	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	178.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282430425	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	4304	粉绿	25	XS		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	89.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282430427	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	4304	粉绿	27	S		10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	890.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282430429	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	4304	粉绿	29	M		17.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.0000	0.0000	0.0000	0.0000	1513.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282430431	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	4304	粉绿	31	L		28.0000	0.0000	0.0000	0.0000	0.0000	0.0000	28.0000	0.0000	0.0000	0.0000	2492.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282430433	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	4304	粉绿	33	XL		15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	0.0000	0.0000	0.0000	1335.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282430436	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	4304	粉绿	36	XXL		8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	712.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282430438	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	4304	粉绿	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	178.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282533027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	5330	浅卡其	27	S		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	445.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282533029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	5330	浅卡其	29	M		12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	1068.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282533031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	5330	浅卡其	31	L		15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0000	0.0000	0.0000	0.0000	1335.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282533033	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	5330	浅卡其	33	XL		10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	890.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282533036	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	5330	浅卡其	36	XXL		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	356.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282533038	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	5330	浅卡其	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	178.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282900027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	27	S		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	445.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282900029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	29	M		11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	979.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282900031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	31	L		16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.0000	0.0000	0.0000	0.0000	1424.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282900033	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	33	XL		12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	1068.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282900036	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	36	XXL		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	356.00
19HL1SM005	森马福建恒隆宁德万达店	12039001282900038	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	178.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283008027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	0080	蓝花灰	27	S		0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283008029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	0080	蓝花灰	29	M		0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283008031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	0080	蓝花灰	31	L		0.0000	0.0000	13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283008033	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	0080	蓝花灰	33	XL		0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283008036	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	0080	蓝花灰	36	XXL		0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283100027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	27	S		0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283100029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	29	M		0.0000	0.0000	13.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283100031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	31	L		0.0000	0.0000	16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283100033	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	33	XL		0.0000	0.0000	11.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283100036	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	36	XXL		0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283100038	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	1000	漂白	38	XXXL		0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283705027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	7050	粉紫	27	S		0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283705029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	7050	粉紫	29	M		0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283705031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	7050	粉紫	31	L		0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283705033	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	7050	粉紫	33	XL		0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283705036	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	7050	粉紫	36	XXL		0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283900027	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	27	S		0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283900029	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	29	M		0.0000	0.0000	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
19HL1SM005	森马福建恒隆宁德万达店	12039001283900031	男款圆领短袖T恤	森马	短袖T恤	商品	2019	S3	89.0000	9000	黑色	31	L		0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.00
